date,ward_name,NDVI,prcp,lst,msdi,GCI,GCI_class
2022-08-01,Ndoto,0.1051,11.43,28.69,0.0806,26.62,Poor
2022-09-01,Ndoto,0.1369,9.04,29.02,0.0745,29.55,Poor
2022-10-01,Ndoto,0.1347,27.36,31.69,0.0678,31.78,Poor
2022-11-01,Ndoto,0.1687,47.77,29.27,0.0675,39.57,Poor
2022-12-01,Ndoto,0.1898,44.61,31.2,0.0768,36.91,Poor
2023-01-01,Ndoto,0.1525,6.66,30.72,0.0701,29.86,Poor
2023-02-01,Ndoto,0.1363,13.6,32.4,0.0786,26.63,Poor
2023-03-01,Ndoto,0.1292,15.38,33.31,0.0739,26.76,Poor
2023-04-01,Ndoto,0.3044,119.83,28.03,0.0501,65.95,Good
2023-05-01,Ndoto,0.3227,102.42,26.89,0.0576,63.58,Good
2023-06-01,Ndoto,0.2234,25.03,27.24,0.0697,40.74,Moderate
2023-07-01,Ndoto,0.1675,16.66,27.98,0.0659,35.69,Poor
2023-08-01,Ndoto,0.15,22.02,26.17,0.0669,36.59,Poor
2023-09-01,Ndoto,0.1822,25.8,28.89,0.0661,37.47,Poor
2023-10-01,Ndoto,0.3403,136.69,29.15,0.0496,70.47,Good
2023-11-01,Ndoto,0.4383,140.62,27.54,0.0433,80.68,Very good
2023-12-01,Ndoto,0.4773,212.56,28.78,0.0336,86.14,Very good
2024-01-01,Ndoto,0.2702,14.42,32.67,0.0632,39.37,Poor
2024-02-01,Ndoto,0.204,17.54,30.5,0.0699,35.5,Poor
2024-03-01,Ndoto,0.2955,95.34,30.58,0.0533,58.48,Moderate
2024-04-01,Ndoto,0.3284,86.08,28.62,0.0638,58.49,Moderate
2024-05-01,Ndoto,0.2458,38.45,28.0,0.0576,46.64,Moderate
2024-06-01,Ndoto,0.1936,23.24,28.92,0.0624,38.64,Poor
2024-07-01,Ndoto,0.1812,22.14,27.02,0.0652,38.5,Poor
2024-08-01,Ndoto,0.16,12.99,26.57,0.0702,34.73,Poor
2024-09-01,Ndoto,0.1696,31.79,27.74,0.0619,39.44,Poor
2024-10-01,Ndoto,0.2417,85.42,28.56,0.062,52.76,Moderate
2024-11-01,Ndoto,0.4087,140.55,27.93,0.0494,76.93,Good
2024-12-01,Ndoto,0.4074,113.87,28.09,0.0411,74.1,Good
2025-01-01,Ndoto,0.2649,23.53,30.86,0.0618,42.26,Moderate
2025-02-01,Ndoto,0.2137,26.23,33.62,0.0644,36.34,Poor
2025-03-01,Ndoto,0.2492,70.72,29.96,0.0549,51.28,Moderate
2025-04-01,Ndoto,0.3858,186.17,28.76,0.0492,76.28,Good
2025-05-01,Ndoto,0.3795,88.5,26.93,0.0438,68.26,Good
2025-06-01,Ndoto,0.2409,18.3,27.53,0.0569,43.46,Moderate
2025-07-01,Ndoto,0.1619,13.06,24.84,0.0675,36.85,Poor
2025-08-01,Ndoto,0.1632,18.74,26.7,0.0669,36.55,Poor
2025-09-01,Ndoto,0.1521,22.12,28.17,0.0583,37.07,Poor
2025-10-01,Ndoto,0.2333,77.28,30.43,0.0654,48.56,Moderate
2025-11-01,Ndoto,0.3044,88.93,27.35,0.0492,61.53,Good
2025-12-01,Ndoto,0.4064,137.7,29.18,0.0373,78.0,Good
2026-01-01,Ndoto,0.2589,13.08,32.94,0.0576,39.37,Poor
2026-02-01,Ndoto,0.2203,28.08,31.31,0.063,39.28,Poor
2026-03-01,Ndoto,0.2971,85.77,29.45,0.0486,58.94,Moderate
2026-04-01,Ndoto,0.3806,136.08,28.3,0.0439,75.15,Good
2026-05-01,Ndoto,0.3676,96.98,28.16,0.0359,69.62,Good
2026-06-01,Ndoto,0.2693,37.18,28.14,0.0541,48.74,Moderate
2026-07-01,Ndoto,0.2036,23.72,27.88,0.0602,40.75,Moderate
2026-08-01,Ndoto,0.1942,29.82,26.8,0.0617,41.65,Moderate
2019-01-01,Nyiro,0.0726,26.62,31.96,0.0843,23.44,Poor
2019-02-01,Nyiro,0.1082,25.14,31.83,0.0667,29.69,Poor
2019-03-01,Nyiro,0.1892,69.68,30.78,0.0647,44.07,Moderate
2019-04-01,Nyiro,0.2786,95.01,29.28,0.0544,58.06,Moderate
2019-05-01,Nyiro,0.2679,65.05,27.77,0.0622,51.78,Moderate
2019-06-01,Nyiro,0.1707,9.3,26.33,0.0655,36.1,Poor
2019-07-01,Nyiro,0.1734,27.09,26.7,0.0633,39.44,Poor
2019-08-01,Nyiro,0.1424,13.37,29.36,0.0842,28.22,Poor
2019-09-01,Nyiro,0.1434,32.85,29.28,0.075,33.65,Poor
2019-10-01,Nyiro,0.3019,114.56,29.6,0.056,62.33,Good
2019-11-01,Nyiro,0.2641,62.21,28.75,0.0495,53.08,Moderate
2019-12-01,Nyiro,0.3057,95.06,27.92,0.0469,62.71,Good
2020-01-01,Nyiro,0.1762,6.49,31.43,0.0676,31.48,Poor
2020-02-01,Nyiro,0.1728,22.4,30.6,0.0679,34.49,Poor
2020-03-01,Nyiro,0.1833,52.16,29.23,0.0624,42.5,Moderate
2020-04-01,Nyiro,0.2832,83.9,28.9,0.0587,55.86,Moderate
2020-05-01,Nyiro,0.3152,107.7,28.22,0.0313,68.69,Good
2020-06-01,Nyiro,0.2166,28.81,28.46,0.059,42.31,Moderate
2020-07-01,Nyiro,0.1726,29.05,25.87,0.0676,39.43,Poor
2020-08-01,Nyiro,0.1513,22.71,27.55,0.0658,35.94,Poor
2020-09-01,Nyiro,0.1472,25.93,28.66,0.0734,33.61,Poor
2020-10-01,Nyiro,0.1455,40.64,28.92,0.0628,38.08,Poor
2020-11-01,Nyiro,0.2174,57.53,28.25,0.0656,45.84,Moderate
2020-12-01,Nyiro,0.2209,53.62,33.07,0.0555,43.83,Moderate
2021-01-01,Nyiro,0.1642,18.81,33.67,0.0683,30.74,Poor
2021-02-01,Nyiro,0.1568,16.55,32.87,0.0618,31.94,Poor
2021-03-01,Nyiro,0.1459,25.41,31.96,0.0709,31.34,Poor
2021-04-01,Nyiro,0.1856,48.92,29.63,0.0608,42.16,Moderate
2021-05-01,Nyiro,0.2064,56.15,29.53,0.0779,41.09,Moderate
2021-06-01,Nyiro,0.1515,8.68,31.1,0.0682,30.25,Poor
2021-07-01,Nyiro,0.1025,8.27,27.32,0.0689,29.6,Poor
2021-08-01,Nyiro,0.1228,13.37,28.11,0.0663,31.81,Poor
2021-09-01,Nyiro,0.1202,11.75,31.41,0.0664,28.71,Poor
2021-10-01,Nyiro,0.1278,21.9,30.87,0.0886,26.42,Poor
2021-11-01,Nyiro,0.197,44.47,30.26,0.064,41.0,Moderate
2021-12-01,Nyiro,0.1544,28.02,30.1,0.0768,32.55,Poor
2022-01-01,Nyiro,0.1024,4.97,32.63,0.0785,22.66,Poor
2022-02-01,Nyiro,0.1202,11.56,31.34,0.0686,28.24,Poor
2022-03-01,Nyiro,0.147,35.82,31.51,0.0562,36.78,Poor
2022-04-01,Nyiro,0.1967,50.95,29.43,0.0592,43.78,Moderate
2022-05-01,Nyiro,0.1642,37.46,28.75,0.0709,37.2,Poor
2022-06-01,Nyiro,0.1057,6.4,29.14,0.0737,27.01,Poor
2022-07-01,Nyiro,0.1197,7.75,27.34,0.0659,31.38,Poor
2022-08-01,Nyiro,0.1122,9.2,28.36,0.0759,28.05,Poor
2022-09-01,Nyiro,0.1027,13.49,31.78,0.069,26.9,Poor
2022-10-01,Nyiro,0.1355,32.88,31.08,0.0808,30.37,Poor
2022-11-01,Nyiro,0.1733,56.83,29.04,0.066,41.93,Moderate
2022-12-01,Nyiro,0.2183,62.84,31.29,0.0614,45.3,Moderate
2023-01-01,Nyiro,0.1614,11.54,33.59,0.0643,30.27,Poor
2023-02-01,Nyiro,0.1199,12.08,32.28,0.0728,26.62,Poor
2023-03-01,Nyiro,0.1334,26.47,33.19,0.0653,30.9,Poor
2023-04-01,Nyiro,0.2749,109.21,28.47,0.0447,62.97,Good
2023-05-01,Nyiro,0.2454,59.62,26.6,0.058,51.17,Moderate
2023-06-01,Nyiro,0.1845,22.78,27.29,0.0688,37.8,Poor
2023-07-01,Nyiro,0.1399,14.65,25.2,0.0647,35.92,Poor
2023-08-01,Nyiro,0.112,13.11,25.91,0.0714,31.67,Poor
2023-09-01,Nyiro,0.1095,24.45,27.89,0.0706,31.96,Poor
2023-10-01,Nyiro,0.3321,133.03,27.99,0.0489,70.37,Good
2023-11-01,Nyiro,0.421,151.42,27.33,0.0375,82.5,Very good
2023-12-01,Nyiro,0.4576,142.97,29.89,0.034,82.62,Very good
2024-01-01,Nyiro,0.2476,11.98,32.33,0.0602,38.3,Poor
2024-02-01,Nyiro,0.2137,28.18,30.51,0.0619,39.71,Poor
2024-03-01,Nyiro,0.2585,83.08,31.12,0.0605,51.81,Moderate
2024-04-01,Nyiro,0.3073,100.93,27.76,0.0595,61.13,Good
2024-05-01,Nyiro,0.2566,43.78,27.45,0.0529,49.77,Moderate
2024-06-01,Nyiro,0.2213,43.91,27.82,0.0627,44.84,Moderate
2024-07-01,Nyiro,0.1635,21.09,25.35,0.0621,39.09,Poor
2024-08-01,Nyiro,0.1533,22.37,26.42,0.0726,35.42,Poor
2024-09-01,Nyiro,0.1541,35.13,26.57,0.0778,36.32,Poor
2024-10-01,Nyiro,0.2169,59.66,28.78,0.0716,44.41,Moderate
2024-11-01,Nyiro,0.3739,132.32,28.88,0.0406,74.33,Good
2024-12-01,Nyiro,0.377,107.7,27.56,0.0454,70.42,Good
2025-01-01,Nyiro,0.2437,24.43,29.59,0.0508,44.4,Moderate
2025-02-01,Nyiro,0.1828,9.67,32.4,0.0652,32.21,Poor
2025-03-01,Nyiro,0.2675,90.31,30.11,0.06,54.58,Moderate
2025-04-01,Nyiro,0.2845,66.6,27.38,0.0556,54.98,Moderate
2025-05-01,Nyiro,0.2665,70.22,27.19,0.061,53.28,Moderate
2025-06-01,Nyiro,0.2021,18.88,28.42,0.0619,39.02,Poor
2025-07-01,Nyiro,0.1501,14.48,25.27,0.0711,35.13,Poor
2025-08-01,Nyiro,0.1607,24.68,28.49,0.0741,34.32,Poor
2025-09-01,Nyiro,0.1481,18.0,29.43,0.0688,32.77,Poor
2025-10-01,Nyiro,0.1725,54.53,28.04,0.0787,39.45,Poor
2025-11-01,Nyiro,0.2692,94.7,28.31,0.0567,57.6,Moderate
2025-12-01,Nyiro,0.2936,73.44,30.75,0.0588,53.34,Moderate
2026-01-01,Nyiro,0.204,33.11,30.69,0.0745,36.91,Poor
2026-02-01,Nyiro,0.1806,18.92,31.27,0.0585,36.0,Poor
2026-03-01,Nyiro,0.2447,96.54,28.76,0.0479,57.79,Moderate
2026-04-01,Nyiro,0.3469,114.13,30.52,0.0506,65.87,Good
2026-05-01,Nyiro,0.3335,78.75,27.19,0.0439,63.2,Good
2026-06-01,Nyiro,0.237,34.25,27.86,0.0657,43.62,Moderate
2026-07-01,Nyiro,0.1596,10.09,26.9,0.0662,34.86,Poor
2026-08-01,Nyiro,0.1554,23.46,28.32,0.063,36.34,Poor
2019-01-01,Porro,0.03,27.22,31.19,0.0833,21.4,Poor
2019-02-01,Porro,0.03,8.63,31.99,0.0822,17.89,Very poor
2019-03-01,Porro,0.03,59.26,31.64,0.0801,27.09,Poor
2019-04-01,Porro,0.0688,71.33,29.24,0.0876,32.06,Poor
2019-05-01,Porro,0.0881,63.82,27.79,0.0898,32.82,Poor
2019-06-01,Porro,0.03,23.31,26.6,0.0738,26.52,Poor
2019-07-01,Porro,0.03,29.25,27.79,0.0762,26.02,Poor
2019-08-01,Porro,0.03,30.65,27.67,0.0881,23.72,Poor
2019-09-01,Porro,0.03,21.64,28.86,0.0853,21.88,Poor
2019-10-01,Porro,0.0876,100.93,28.94,0.0772,40.87,Moderate
2019-11-01,Porro,0.1695,108.3,28.21,0.0728,49.4,Moderate
2019-12-01,Porro,0.163,89.95,30.06,0.071,44.79,Moderate
2020-01-01,Porro,0.0333,19.01,32.59,0.0796,19.96,Very poor
2020-02-01,Porro,0.03,23.24,32.9,0.0836,19.29,Very poor
2020-03-01,Porro,0.0627,64.35,31.7,0.0705,32.32,Poor
2020-04-01,Porro,0.1465,114.6,27.77,0.0634,51.27,Moderate
2020-05-01,Porro,0.1433,78.98,29.06,0.0651,43.69,Moderate
2020-06-01,Porro,0.03,23.05,28.8,0.0828,22.72,Poor
2020-07-01,Porro,0.03,11.13,26.67,0.096,19.51,Very poor
2020-08-01,Porro,0.03,18.64,26.69,0.0855,23.07,Poor
2020-09-01,Porro,0.03,11.2,28.92,0.08,21.28,Poor
2020-10-01,Porro,0.03,49.95,29.19,0.0831,26.84,Poor
2020-11-01,Porro,0.03,23.48,29.25,0.0856,21.81,Poor
2020-12-01,Porro,0.03,31.07,30.44,0.0701,25.57,Poor
2021-01-01,Porro,0.03,7.99,29.98,0.0744,21.13,Poor
2021-02-01,Porro,0.03,8.99,31.75,0.0758,19.58,Very poor
2021-03-01,Porro,0.03,23.6,33.07,0.089,18.03,Very poor
2021-04-01,Porro,0.03,46.95,29.9,0.0861,25.09,Poor
2021-05-01,Porro,0.03,30.65,28.12,0.0834,24.4,Poor
2021-06-01,Porro,0.03,11.28,29.28,0.0807,20.84,Poor
2021-07-01,Porro,0.03,15.98,29.06,0.0691,24.39,Poor
2021-08-01,Porro,0.03,6.56,28.15,0.0832,20.41,Poor
2021-09-01,Porro,0.03,12.07,30.63,0.0846,19.02,Very poor
2021-10-01,Porro,0.03,47.63,30.02,0.0838,25.63,Poor
2021-11-01,Porro,0.0806,83.78,30.58,0.0738,36.97,Poor
2021-12-01,Porro,0.0469,37.71,29.88,0.0868,24.59,Poor
2022-01-01,Porro,0.03,1.96,33.62,0.0818,15.59,Very poor
2022-02-01,Porro,0.03,9.7,34.89,0.0785,16.59,Very poor
2022-03-01,Porro,0.03,53.73,33.27,0.0815,24.55,Poor
2022-04-01,Porro,0.0819,82.01,30.55,0.0765,36.18,Poor
2022-05-01,Porro,0.07,52.26,29.4,0.0737,31.94,Poor
2022-06-01,Porro,0.03,9.48,27.39,0.0882,20.38,Poor
2022-07-01,Porro,0.03,5.81,27.31,0.0779,22.13,Poor
2022-08-01,Porro,0.03,6.93,30.69,0.0862,17.76,Very poor
2022-09-01,Porro,0.03,11.76,29.66,0.0867,19.29,Very poor
2022-10-01,Porro,0.03,30.05,30.78,0.0786,23.24,Poor
2022-11-01,Porro,0.03,55.15,30.55,0.086,25.97,Poor
2022-12-01,Porro,0.0379,49.63,30.54,0.0693,29.32,Poor
2023-01-01,Porro,0.03,12.35,31.85,0.0734,20.6,Poor
2023-02-01,Porro,0.03,9.21,33.89,0.0787,17.25,Very poor
2023-03-01,Porro,0.03,17.02,31.4,0.0782,20.67,Poor
2023-04-01,Porro,0.0654,82.02,29.96,0.0731,36.26,Poor
2023-05-01,Porro,0.1345,102.16,27.81,0.0805,44.52,Moderate
2023-06-01,Porro,0.0368,18.7,29.33,0.075,23.79,Poor
2023-07-01,Porro,0.0337,30.06,26.95,0.0656,29.44,Poor
2023-08-01,Porro,0.03,31.72,26.23,0.0795,26.97,Poor
2023-09-01,Porro,0.03,29.45,27.74,0.0853,24.08,Poor
2023-10-01,Porro,0.1959,161.48,27.28,0.0578,62.27,Good
2023-11-01,Porro,0.2757,207.09,25.03,0.0522,70.91,Good
2023-12-01,Porro,0.3136,171.68,30.02,0.052,69.61,Good
2024-01-01,Porro,0.1162,26.75,33.21,0.0774,27.04,Poor
2024-02-01,Porro,0.03,8.04,31.53,0.0819,18.23,Very poor
2024-03-01,Porro,0.0559,66.04,31.47,0.084,29.31,Poor
2024-04-01,Porro,0.134,107.67,28.95,0.0695,46.93,Moderate
2024-05-01,Porro,0.1444,74.84,28.14,0.0676,43.27,Moderate
2024-06-01,Porro,0.0428,22.51,26.21,0.0822,25.73,Poor
2024-07-01,Porro,0.03,22.21,27.44,0.0848,23.22,Poor
2024-08-01,Porro,0.03,18.04,26.02,0.0777,25.24,Poor
2024-09-01,Porro,0.03,17.64,30.37,0.0745,22.42,Poor
2024-10-01,Porro,0.0527,76.58,28.08,0.0821,33.97,Poor
2024-11-01,Porro,0.0677,68.44,28.47,0.0723,35.53,Poor
2024-12-01,Porro,0.1238,90.65,28.82,0.0737,42.57,Moderate
2025-01-01,Porro,0.03,18.92,29.5,0.0844,21.13,Poor
2025-02-01,Porro,0.03,22.21,31.04,0.0867,19.94,Very poor
2025-03-01,Porro,0.071,73.52,30.01,0.0746,34.85,Poor
2025-04-01,Porro,0.2347,168.82,29.23,0.0566,63.69,Good
2025-05-01,Porro,0.2483,119.32,28.75,0.0521,60.91,Good
2025-06-01,Porro,0.099,28.79,25.89,0.0771,32.1,Poor
2025-07-01,Porro,0.03,9.93,26.52,0.0883,21.14,Poor
2025-08-01,Porro,0.03,34.36,28.04,0.0886,23.93,Poor
2025-09-01,Porro,0.03,22.24,28.34,0.0874,21.94,Poor
2025-10-01,Porro,0.0349,70.88,29.19,0.0688,33.84,Poor
2025-11-01,Porro,0.212,145.32,26.75,0.0618,62.15,Good
2025-12-01,Porro,0.1706,69.32,28.33,0.0596,45.81,Moderate
2026-01-01,Porro,0.0318,16.94,32.08,0.0749,20.97,Poor
2026-02-01,Porro,0.03,29.72,30.8,0.0805,22.75,Poor
2026-03-01,Porro,0.0869,93.09,31.29,0.0641,40.55,Moderate
2026-04-01,Porro,0.1159,74.54,28.49,0.0772,38.82,Poor
2026-05-01,Porro,0.1218,80.41,25.14,0.0715,44.16,Moderate
2026-06-01,Porro,0.0316,20.89,26.2,0.0856,23.93,Poor
2026-07-01,Porro,0.03,20.09,28.14,0.0866,21.91,Poor
2026-08-01,Porro,0.03,26.58,27.34,0.0939,22.01,Poor
2019-01-01,Suguta Marmar,0.03,12.86,31.68,0.0781,19.75,Very poor
2019-02-01,Suguta Marmar,0.03,29.45,31.7,0.0871,20.5,Poor
2019-03-01,Suguta Marmar,0.1419,78.9,29.99,0.0687,42.04,Moderate
2019-04-01,Suguta Marmar,0.2867,148.53,27.38,0.0591,68.02,Good
2019-05-01,Suguta Marmar,0.2996,117.37,27.49,0.0538,64.79,Good
2019-06-01,Suguta Marmar,0.1695,33.83,29.02,0.0599,39.19,Poor
2019-07-01,Suguta Marmar,0.0913,10.98,26.15,0.0723,29.45,Poor
2019-08-01,Suguta Marmar,0.0602,13.78,26.8,0.0783,25.9,Poor
2019-09-01,Suguta Marmar,0.0803,38.6,28.3,0.0663,32.89,Poor
2019-10-01,Suguta Marmar,0.1543,77.55,29.53,0.0739,41.9,Moderate
2019-11-01,Suguta Marmar,0.2904,143.71,27.83,0.0595,67.02,Good
2019-12-01,Suguta Marmar,0.2103,74.33,30.79,0.0558,48.31,Moderate
2020-01-01,Suguta Marmar,0.1132,19.71,33.52,0.0687,27.35,Poor
2020-02-01,Suguta Marmar,0.0791,17.55,29.41,0.0717,27.23,Poor
2020-03-01,Suguta Marmar,0.1938,100.3,30.98,0.0688,48.42,Moderate
2020-04-01,Suguta Marmar,0.3014,142.71,29.43,0.0584,66.58,Good
2020-05-01,Suguta Marmar,0.2338,79.75,27.63,0.0603,52.38,Moderate
2020-06-01,Suguta Marmar,0.1406,23.72,28.63,0.0631,35.08,Poor
2020-07-01,Suguta Marmar,0.0968,23.41,26.07,0.0785,30.6,Poor
2020-08-01,Suguta Marmar,0.042,22.57,26.02,0.0765,27.1,Poor
2020-09-01,Suguta Marmar,0.0887,39.26,27.4,0.0677,34.02,Poor
2020-10-01,Suguta Marmar,0.0699,35.29,30.46,0.0713,28.79,Poor
2020-11-01,Suguta Marmar,0.0454,29.02,29.27,0.0876,23.36,Poor
2020-12-01,Suguta Marmar,0.0954,35.76,30.81,0.0783,28.82,Poor
2021-01-01,Suguta Marmar,0.03,8.49,30.48,0.0748,20.72,Poor
2021-02-01,Suguta Marmar,0.03,7.75,33.25,0.0835,16.46,Very poor
2021-03-01,Suguta Marmar,0.0577,38.98,32.91,0.0704,26.78,Poor
2021-04-01,Suguta Marmar,0.1575,84.59,30.24,0.0706,43.47,Moderate
2021-05-01,Suguta Marmar,0.1191,51.45,30.24,0.0691,35.6,Poor
2021-06-01,Suguta Marmar,0.0752,11.18,30.38,0.0854,22.08,Poor
2021-07-01,Suguta Marmar,0.0441,11.19,29.71,0.0791,21.84,Poor
2021-08-01,Suguta Marmar,0.03,0.17,28.59,0.0771,20.35,Poor
2021-09-01,Suguta Marmar,0.03,12.58,29.42,0.0764,21.89,Poor
2021-10-01,Suguta Marmar,0.0928,59.74,30.67,0.0743,33.63,Poor
2021-11-01,Suguta Marmar,0.1455,66.04,29.07,0.0642,41.9,Moderate
2021-12-01,Suguta Marmar,0.1027,32.8,31.6,0.0712,29.76,Poor
2022-01-01,Suguta Marmar,0.0765,13.07,31.56,0.0815,22.4,Poor
2022-02-01,Suguta Marmar,0.03,7.3,35.15,0.0847,14.6,Very poor
2022-03-01,Suguta Marmar,0.0622,36.77,32.48,0.0835,24.17,Poor
2022-04-01,Suguta Marmar,0.1242,62.17,30.19,0.0682,37.97,Poor
2022-05-01,Suguta Marmar,0.1435,60.02,29.02,0.0683,39.88,Poor
2022-06-01,Suguta Marmar,0.108,22.97,29.35,0.0662,31.42,Poor
2022-07-01,Suguta Marmar,0.0311,9.85,29.43,0.0764,21.51,Poor
2022-08-01,Suguta Marmar,0.0328,13.82,26.52,0.0737,25.23,Poor
2022-09-01,Suguta Marmar,0.03,4.85,29.7,0.0814,19.28,Very poor
2022-10-01,Suguta Marmar,0.0628,35.94,29.84,0.0872,25.37,Poor
2022-11-01,Suguta Marmar,0.133,82.2,26.58,0.0695,44.51,Moderate
2022-12-01,Suguta Marmar,0.1244,43.82,29.38,0.076,33.84,Poor
2023-01-01,Suguta Marmar,0.0607,19.09,32.89,0.0839,20.69,Poor
2023-02-01,Suguta Marmar,0.03,15.06,33.16,0.0766,19.29,Very poor
2023-03-01,Suguta Marmar,0.0969,47.11,30.56,0.0754,31.64,Poor
2023-04-01,Suguta Marmar,0.2138,105.64,26.92,0.0645,54.93,Moderate
2023-05-01,Suguta Marmar,0.3052,117.41,28.44,0.049,65.52,Good
2023-06-01,Suguta Marmar,0.1584,26.08,26.9,0.0698,36.63,Poor
2023-07-01,Suguta Marmar,0.0821,22.55,26.06,0.0811,28.85,Poor
2023-08-01,Suguta Marmar,0.0742,26.06,27.94,0.07,29.84,Poor
2023-09-01,Suguta Marmar,0.0935,39.81,29.07,0.0823,29.86,Poor
2023-10-01,Suguta Marmar,0.2536,143.77,29.36,0.0616,62.75,Good
2023-11-01,Suguta Marmar,0.285,113.55,26.91,0.0505,64.35,Good
2023-12-01,Suguta Marmar,0.2996,98.77,27.41,0.0485,62.96,Good
2024-01-01,Suguta Marmar,0.1292,16.45,31.59,0.0765,27.74,Poor
2024-02-01,Suguta Marmar,0.0893,26.05,33.5,0.0748,25.39,Poor
2024-03-01,Suguta Marmar,0.109,49.3,29.73,0.0578,37.43,Poor
2024-04-01,Suguta Marmar,0.2236,119.89,27.92,0.0607,58.04,Moderate
2024-05-01,Suguta Marmar,0.2829,112.6,28.85,0.0514,62.3,Good
2024-06-01,Suguta Marmar,0.1678,36.71,25.81,0.0613,41.8,Moderate
2024-07-01,Suguta Marmar,0.0907,23.53,26.56,0.0724,31.15,Poor
2024-08-01,Suguta Marmar,0.0926,26.37,27.28,0.0743,30.77,Poor
2024-09-01,Suguta Marmar,0.0739,29.99,29.11,0.0765,28.1,Poor
2024-10-01,Suguta Marmar,0.1633,86.1,29.99,0.0549,47.81,Moderate
2024-11-01,Suguta Marmar,0.2819,128.52,26.29,0.0544,66.26,Good
2024-12-01,Suguta Marmar,0.3021,126.31,30.49,0.0464,65.71,Good
2025-01-01,Suguta Marmar,0.1761,18.07,31.16,0.0738,32.23,Poor
2025-02-01,Suguta Marmar,0.0994,26.08,32.79,0.0812,25.25,Poor
2025-03-01,Suguta Marmar,0.2074,102.67,32.91,0.0609,49.99,Moderate
2025-04-01,Suguta Marmar,0.2838,123.83,29.61,0.0492,64.12,Good
2025-05-01,Suguta Marmar,0.3186,124.02,27.33,0.0468,68.93,Good
2025-06-01,Suguta Marmar,0.194,44.74,27.0,0.0713,41.8,Moderate
2025-07-01,Suguta Marmar,0.1206,20.9,23.77,0.0807,33.19,Poor
2025-08-01,Suguta Marmar,0.0595,18.76,25.16,0.0767,28.34,Poor
2025-09-01,Suguta Marmar,0.0348,15.72,27.7,0.0786,23.64,Poor
2025-10-01,Suguta Marmar,0.1296,78.05,30.09,0.0691,40.87,Moderate
2025-11-01,Suguta Marmar,0.169,79.76,27.53,0.0675,46.31,Moderate
2025-12-01,Suguta Marmar,0.23,94.82,28.58,0.0565,54.7,Moderate
2026-01-01,Suguta Marmar,0.1384,32.31,30.35,0.0679,33.93,Poor
2026-02-01,Suguta Marmar,0.096,21.22,32.38,0.0719,26.59,Poor
2026-03-01,Suguta Marmar,0.1307,59.77,30.24,0.0608,39.63,Poor
2026-04-01,Suguta Marmar,0.2095,101.5,27.59,0.0522,56.13,Moderate
2026-05-01,Suguta Marmar,0.2011,84.07,26.98,0.0662,50.01,Moderate
2026-06-01,Suguta Marmar,0.0966,17.45,26.28,0.072,30.88,Poor
2026-07-01,Suguta Marmar,0.0678,24.93,27.21,0.0795,27.69,Poor
2026-08-01,Suguta Marmar,0.0557,29.95,26.23,0.095,25.02,Poor
2019-01-01,Wamba East,0.0798,35.99,31.54,0.0721,28.56,Poor
2019-02-01,Wamba East,0.0715,24.39,30.58,0.0746,26.26,Poor
2019-03-01,Wamba East,0.2032,103.43,28.96,0.0682,51.36,Moderate
2019-04-01,Wamba East,0.3365,136.57,28.03,0.0444,72.25,Good
2019-05-01,Wamba East,0.2387,53.17,26.68,0.0665,47.66,Moderate
2019-06-01,Wamba East,0.1543,18.93,26.83,0.0801,32.91,Poor
2019-07-01,Wamba East,0.1096,15.0,27.74,0.0688,30.91,Poor
2019-08-01,Wamba East,0.0877,18.47,26.67,0.0645,31.76,Poor
2019-09-01,Wamba East,0.068,22.82,27.64,0.0668,29.82,Poor
2019-10-01,Wamba East,0.1878,89.76,26.86,0.0557,52.45,Moderate
2019-11-01,Wamba East,0.2202,88.01,25.89,0.0677,52.54,Moderate
2019-12-01,Wamba East,0.2004,59.54,30.08,0.0669,43.24,Moderate
2020-01-01,Wamba East,0.0999,19.05,32.13,0.0713,26.84,Poor
2020-02-01,Wamba East,0.0907,19.36,31.18,0.0695,27.42,Poor
2020-03-01,Wamba East,0.1741,83.37,31.37,0.0636,45.07,Moderate
2020-04-01,Wamba East,0.2675,103.17,29.17,0.056,58.37,Moderate
2020-05-01,Wamba East,0.2651,83.03,27.96,0.0586,55.24,Moderate
2020-06-01,Wamba East,0.1537,32.53,26.1,0.0657,38.92,Poor
2020-07-01,Wamba East,0.1188,24.76,26.82,0.0693,33.82,Poor
2020-08-01,Wamba East,0.1267,30.6,25.32,0.0688,36.64,Poor
2020-09-01,Wamba East,0.0919,27.05,26.73,0.0716,31.88,Poor
2020-10-01,Wamba East,0.1473,45.03,30.37,0.0731,35.5,Poor
2020-11-01,Wamba East,0.1397,40.71,28.9,0.0644,37.35,Poor
2020-12-01,Wamba East,0.1022,23.6,31.95,0.0713,27.9,Poor
2021-01-01,Wamba East,0.072,4.84,33.42,0.0749,20.69,Poor
2021-02-01,Wamba East,0.0468,9.92,32.7,0.0798,19.27,Very poor
2021-03-01,Wamba East,0.0607,22.51,31.87,0.0748,24.1,Poor
2021-04-01,Wamba East,0.1111,35.97,31.53,0.0687,31.5,Poor
2021-05-01,Wamba East,0.1085,30.84,28.22,0.0751,31.7,Poor
2021-06-01,Wamba East,0.0539,5.47,26.95,0.0839,22.71,Poor
2021-07-01,Wamba East,0.03,3.41,27.46,0.0763,21.97,Poor
2021-08-01,Wamba East,0.0485,13.58,30.06,0.093,19.16,Very poor
